title,rating,price,rating counter,sold,description,shop name,url,store location
JETE TWS Earbuds Headset Bluetooth FS1 Karakter - Garansi 2 Tahun - Panda,5,Rp195.902,46,100,"====================Raih Hadiah Hingga Ratusan Juta Melalui Undian DoraniversaryPeriode : 1 Des 24 - 31 Jan 25Pengumuman : Februari 25Segera Klaim Semua Transaksi Anda Menjadi Kupon Undian Doraniversary===================Model	: FS1Bluetooth	: V5.3Feature	: Deep BassEarbud Battery	: 30mAh*2Battery Case	: 300mAhPlay Time	: 25 JamSpeaker Sensitivity	: 103dBAdd ON	: Lanyard1. Rasakan kenyamanan dalam menikmati musik dan konten terbaik dengan TWS JETE FS1 Series. Dengan desain karakter yang unik, lucu, dan kekinian siap menemani harimu di mana saja dan kapan saja.2. Ada empat karakter yang bisa dipilih sesuai dengan favoritmu. Dengan tiga mood karakter berbeda cocok untuk menemani harimu. Putar case untuk temukan mood dan earbudnya.3 TWS JETE FS1 Series menggunakan teknologi Bluetooth 5.3. Teknologi inilah yang mampu membuat koneksinya lebih stabil antara perangkat dengan TWS. Selain itu, konsumsi dayanya rendah dan membuat pemakaian lebih lama dan lebih hemat baterai.4 Tak perlu khawatir kehabisan baterai saat menikmati konten dan musik favoritmu. TWS JETE FS1 Series mampu digunakan hingga 25 jam dan untuk sekali pengisian memerlukan 4 jam hingga penuh.5 Dilengkapi tali lanyard yang unik dan warna sesuai karakter, membuatnya nyaman dibawa ke mana saja sesuka hati. Baik dibawa kerja, kuliah, bahkan hang-out bareng teman-temanmu. Material tali lanyard yang halus dan kuat membuatnya lebih awet saat digunakan.6 Output audio yang dihasilkan lebih jernih dan nampak nyata. Tak hanya nyaman digunakan untuk melakukan panggilan saja, tetapi juga untuk menikmati musik dan konten audio terbaik dengan dukungan driver berukuran 8mm. 7 Kontrol musik dan panggilan hanya dalam satu sentuhan saja. Dengan fitur Smart Touch Control, pengguna bisa memindah lagu, mengatur volume, mengatur mikrofon hingga mengatur panggilan telepon secara cepat tanpa ribet.8 Cukup koneksikan TWS ke perangkat pendukung seperti smartphone melalui BluetoothKeuntungan Membeli di toko JETE Authorized Store :1. Harga Inc PPN 11% (bisa menerbitkan faktur pajak)2. Produk 100% Original, Uang kembali 100% jika brg tidak ORI3. Garansi Resmi 2 Tahun, Rusak ganti baru Tukar sepuasnya4. Selalu Ready Stock dan Siap Kirim5. Packing Aman dan Rapi6. Pengiriman Tepat Waktu7. Pelayanan Ramah dengan Product Knowledge yang Baik8. Proses Klaim Garansi Mudah & dibantu Hingga Selesai",JETE Authorized Store,https://www.tokopedia.com/jeteofficialsby/jete-tws-earbuds-headset-bluetooth-fs1-karakter-garansi-2-tahun-panda-73d1c?extParam=ivf%3Dtrue%26keyword%3Dtws%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch%26whid%3D16178208,Kota Bandung
Edifier Neobuds Pro 2 True Wireless TWS ANC Spatial Audio LDAC LHDC - Ivory - Ivory,5,Rp1.910.000,109,100,"#STTOMSCO #pastiORIGINAL #pastiLEBIHMURAH #pastiGANTIBARU Garansi GANTI UNIT BARU jika ada temuan  #34;FACTORY DEFECT #34; selama 7 hari dari barang diterima  Garansi 18 Bulan Resmi  Contact Marketing: * MISS RANNIE 0853-5626-7733 * MISS SUZY 0823-8851-8899  Isi Dalam Kemasan: 1x Charging Case 1x Pair Earbuds 6x pair Eartips 1x Manual Book 1x Pouch  Fitur Utama: EDIFIER WIDE-BAND MULTI-CHANNEL ANC Edifier latest ANC patented technology for deliver a wider  amp; deeper ANC.  PREMIUM SOUND WITH WIRELESS HI-RES AUDIO CERTIFIED AND LDAC Knowles balanced armature driver and multi-diaphragm dynamic drivers with Digital Frequency Cross-over Technology.  IMMERSIVE SPATIAL AUDIO WITH HEADTRACKING It creates a fully captivating sound experience, surrounding you with lifelike audio from.  every direction as you move. BEST SOUND CALL QUALITY Take Perfect calls by 4+4 microphones beam-forming algorithm solution.  WEARING DETECTION Taking ON/OFF headphones, Automatic music play/pause.  EDIFIER CONNECT APP Customize your EQ, control setting and try the up to 8 LED color selection.  WIDE-BAND MULTI-CHANNEL ACITVE NOISE CANCELLATION -50dB (Noise Cancellation Deph) -5000Hz (Noise Cancellation Bandwidth)  Spesifikasi: - Bluetooth : V5.3 - Bluetooth Protocol : A2DP,AVRCP,HFP - Playtime : About 4h+12h (ANC ON) : About 5.5h+16.5h (ANC OFF) - Charging Port :USB-C - Charging Time : about 1hr (earbuds) : about 1hr (charging case) - Input : 5V== 200 mA (earbuds) : 5V==1A (charging case ) - Audio Coding : LDAC ,LHAC, SBC , AAC - Driver knowles BA+10mm - Frequency Response : 20Hz-40kHz - Output Sound Pressure Level : 92+-3dBspl (A) - IP Rating : IP54",ST-Toms.co,https://www.tokopedia.com/itoms/edifier-neobuds-pro-2-true-wireless-tws-anc-spatial-audio-ldac-lhdc-ivory-2d294?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Jakarta Utara
Philips TAT2708 / TAT 2708 Open Ear True Wireless TWS Stereo Bluetooth Earphone - White,4.9,Rp174.000,15,29,"Isi Dalam Kemasan:1x Philips TAT27081x Buku Manual1x Kartu GaransiFitur Utama:Philips audio TAT2708 adalah tws yang memiliki design earhook dengan bahan silicone lapis nano, sehingga tidak mudah terjatuh dan sangat cocok digunakan untuk beraktifitas yang memerlukan banyak gerakan.Bluetooth 5.3; Dapat mendukung berbagai perangkat bluetooth baik IOS, android dan windows dengan koneksi stabil dan rendah konsumsi daya.360° Surround Sound; Dengan suara 3D dan dengan kualitas suara stereo HiFi.DEAA Audio Dinamis (Dynamic Energy Allocation Algorithm); Menghasilkan kualitas suara yang stabil.Teknologi DNS; Teknologi pengurangan kebisingan sekitar secara efektif dan terarah.IPX4; Tahan dari percikan air dan keringat, sehingga cocok digunakan untuk jogging, naik sepeda, dan gym. (Tidak untuk dibawa berenang maupun mandi)Spesifikasi :Model: Philips TAT2708Versi Bluetooth: V5.3Jarak efektif Bluetooth: 10 meter (tanpa hambatan seperti tembok, pintu, dll)Waterproof rating : IPX4Respon frekuensi: 2.402GHz-2.480GHzWaktu pemutaran musik: 5 jam (volume 50%)Kapasitas baterai: 40mah /3.7V (earphone), 300 mah/3.7V (charging case)Waktu Siaga : 120 jamWaktu pengisian daya: 2 jam",CJmart,https://www.tokopedia.com/cjmart-1/philips-tat2708-tat-2708-open-ear-true-wireless-tws-stereo-bluetooth-earphone-white-94761?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Kota Bandung
inPod i12 TWS 5.0 Earphone Bluetooth Nirkabel Dengan kasing TPU Karton - Only White i12,4.9,Rp33.900,72,100,"Pabrik VICLOOK【Semua item tersedia dan dikirim dari Jakarta】【Kami mengirimkan dalam waktu 24 jam setelah Anda melakukan pemesanan】【Semua ponsel universal】Headset Bluetooth generasi baruAnda tidak perlu bertanya apakah XXX ponsel Anda tersedia. Ini dapat digunakan dengan ponsel berkemampuan Bluetooth apa pun, apa pun merek atau modelnya.Ini adalah headset Bluetooth nirkabel ultra-kecil terbaru, saat ini diskon super, menunggu pesanan Anda dan pujian bintang limaPengingat: Pelanggan yang terhormat, setelah menerima produk, harap isi daya headset terlebih dahulu. Jika lampu indikator tidak menyala, jangan khawatir. Setelah mengisi daya kompartemen pengisian selama 2-3 jam, lampu indikator dapat ditampilkan secara normal. Jika Anda mengalami masalah, silakan hubungi layanan pelanggan kami tepat waktu, kami akan selalu melayani Anda.Spesifikasi:  【Pasangan otomatis】: dukungan 【Fungsi】: putar/jeda musik, pengurangan kebisingan jawaban panggilan, tampilan daya, prompt suara 【Model yang berlaku】: Perangkat Bluetooth / ponsel 【Baterai】: 300 mAh 【Kapasitas telinga tunggal】: 35 mAh 【Soundtrack】: Stereo bilateral 【Versi pengurangan kebisingan】: CVC8.0 【Metode kontrol】: operasi sentuh 【Jarak kerja】: 10M 【Versi Bluetooth】: V5.0 【Durasi】: Memutar musik selama 2-4 jam: waktu siaga lebih dari 24 jam 【Antarmuka pengisian kompartemen baterai】: Lightning 【Kinerja tahan air】: IPX5Paket Termasuk:1 * Earphone1 * Kabel pengisi daya1 * Kasus Kartun1 * Kotak Pengisian DayaPengujian kualitas akan dilakukan sebelum produk dikirim keluar dari gudang. ""VICLOOK"" berkomitmen untuk menyediakan produk dan layanan terbaik kepada pelanggan.Jika Anda mengalami masalah kualitas setelah menerima produk, Anda dapat menghubungi kami terlebih dahulu.",VICLOOK Official,https://www.tokopedia.com/viclook/inpod-i12-tws-5-0-earphone-bluetooth-nirkabel-dengan-kasing-tpu-karton-only-white-i12?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Jakarta Utara
HYUNDAI T08 TWS True Wireless Earbuds Headset Bluetooth 5.3 Mini HiFi - BLACK,4.8,Rp69.000,23,40,"HYUNDAI T08TWS TRUE WIRELESS EARBUDS ORIGINAL GARANSI RESMI(official warranty)Stereo HIFI Suara musik akan terdengar detail dan nyaman2. Design In-Ear ergonomis Tidak mudah jatuh jika digunakan untuk aktifitas yang memerlukan banyak gerak, nyaman digunakan dalam jangka panjang3. Sudah Noise cancelling untuk panggilan telfon4. Bahan berkualitas tinggi, portabel, lembut dan nyaman5. Casing transparan  SPEK:Codec: SBCVersi Bluetooth : 5.3Jarak transmisi: 8-10MKapasitas baterai casing: 200mAhKapasitas batrai earphone ; 30mAhPlaying time: 4-5 Jam (Volume 50%)Jangka waktu penggunaan dengan charging case : 6 jamWaktu charging: 2 jamSensitivity : 98dB±3dBFrequency: 20Hz-20KHz  Berat paket : 350gPort : Type CIsi paket:1* Hyundai T08 Bluetooth Earphone   Garansi: 12 Bulan (SKB)",QUEEN id Official,https://www.tokopedia.com/queenid/hyundai-t08-tws-true-wireless-earbuds-headset-bluetooth-5-3-mini-hifi-black-1bc35?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Kab. Tangerang
BASEUS CASE SILICON EARPHONE TWS BOWIE E3 ORIGINAL CASING TRANSPARANT,5,Rp11.800,70,100,"KP-UV-E3-TR  Notes :- Harap pastikan pesanan sudah sesuai sebelum check out. - Untuk KLAIM PRODUK tidak lengkap harap sertakan VIDEO kondisi barang saat diterima. - Untuk KLAIM PRODUK tidak berfungsi dengan baik sertakan VIDEO kondisi product saat digunakan. - Setelah barang sampai mohon dicek kelengkapan produk dan pastikan barang diterima dengan kondisi baik sebelum klik ""Pesanan Diterima"".- Case TWS dengan warna transparan dan anti kuning- Perlindungan penuh dan dapat menahan benturan saat jatuh- Anti debu dan tahan kotoran- Silicone yang sangat elastis dan fleksibel dengan lubang lanyard- Sangat cocok dengan earphone Baseus E3 dengan lubang yang presisiSPEK:Material:  Silicone tpuWarna: TransparanKetebalan : 2.8mmBerat Produk : 23gKetebalan 2.8mmDimensi produk: 55*65*35mmIsi paket:1*Baseus E3 True Wireless Earphones Case TransparantHanya Casing, tidak termasuk Earphone",Baseus Official Store,https://www.tokopedia.com/baseus/baseus-case-silicon-earphone-tws-bowie-e3-original-casing-transparant?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Kota Tangerang
Sony WF-C700N WF C700 N Active Noise Cancelling True Wireless TWS ANC - Black,5,Rp1.249.000,104,100,"#STTOMSCO #pastiORIGINAL #pastiLEBIHMURAH #pastiGANTIBARU Garansi GANTI UNIT BARU jika ada temuan  #34;FACTORY DEFECT #34; selama 7 hari dari barang diterima  Garansi 12 Bulan  Contact Marketing: * MISS RANNIE 0853-5626-7733 * MISS SUZY 0823-8851-8899  Isi Dalam Kemasan: 1x Charging Case 1x Hybrid silicone rubber earbuds 1x Reference Guide 1x USB Cable  Fitur Utama: - Digital noise cancelling and Ambient Sound Mode let you control what you hear - Compact and lightweight for a comfortable fit - DSEE restores high-frequency sound lost in compression - Fine-tune your sound using the Sony | Headphones Connect app - Clear hands-free calls with wind noise reduction structure.  Hear every beat in high quality The Digital Sound Enhancement Engine (DSEE) and Sony’s unique driver reproduce your music with authentic vocals and powerful bass. Change your music to fit your taste with EQ settings on the Sony | Headphones Connect app.  Spesifikasi: Headphone Type: Closed Driver Unit: 5mm Frequency Response(Bluetooth Communication): 20 Hz - 20,000 Hz (44.1 kHz sampling) Volume Control: Yes Waterproof: Yes (IPX4) DSEE: Yes Battery Charge Time: Approx. 1.5 hrs Battery Charge Method: USB Charge (with case) Battery Life(continuous music playback time): Max. 7.5 hrs (NC ON) / Max. 10 hrs (NC OFF) BATTERY LIFE(CONTINUOUS COMMUNICATION TIME): Max. 5 hrs (NC ON) / Max. 5 hrs (NC OFF) Bluetooth version: 5.2 Effective Range: 10 m Charging Case Weight: Approx. 31 g Battery Charge Time: Approx. 3 hrs (USB charging) Supported Audio Format(s): SBC, AAC Frequency Range: 2.4 GHz band (2.400 0 GHz - 2.483 5 GHz) Ambient Sound Mode: Yes Profile: A2DP, AVRCP, HFP, HSP Effective Range: 10 m Supported Content Protection: SCMS-T",ST-Toms.co,https://www.tokopedia.com/itoms/sony-wf-c700n-wf-c700-n-active-noise-cancelling-true-wireless-tws-anc-black?extParam=ivf%3Dtrue%26keyword%3Dtws%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Jakarta Utara
"FINAL Type E for True Wireless Eartips TWS Premium Ultra Soft Silicone - Black, 1 PAIR L",5,Rp129.000,495,500,"Varian clear memiliki tekstur permukaan dan tingkat kekerasan(hardness) berbeda dengan varian black. Suara yang dihasilkan juga lebih netral dibandingkan varian black.Perihal kemasan produk:- Dikarenakan isi per kemasan produk dari pabrikan umumnya terdiri dari lebih dari 1 pasang(ukuran sama atau berbeda), maka untuk pemesanan sejumlah 1 pasang akan dilakukan penyesuaian dan dikirimkan dengan kemasan repack atau loose pack.- Kemasan asli produk(kondisi sobek atau segel terbuka untuk pemesanan 1 pasang) dapat disertakan sewaktu pengemasan, namun mohon diinfokan terlebih dahulu melalui chat atau catatan pesanan.- Untuk pemesanan lebih dari 1 pasang pada produk yang sama dengan ukuran/warna/tipe sama dan tersedia kemasan asli yang masih segel, maka akan dikemas langsung tanpa proses repack.Perihal pemilihan produk:- Masing-masing produk memiliki standar ukuran, bahan, bentuk, dan suara yang berbeda. Agar mengurangi resiko salah dalam pemilihan produk, disarankan melakukan konsultasi terlebih dahulu.Perihal penukaran dan pengembalian produk:- Produk yang sudah diterima tidak dapat ditukar maupun dikembalikan.- Ketidakcocokan produk baik ukuran, bahan, suara, dsb berada di luar tanggung jawab kami.- Jika terdapat defect atau kerusakan ketika produk diterima, silakan segera menghubungi kami atau mengajukan komplain pada pesanan.===Tipe terbaru dari eartips Final Type E yang sudah terkenal di pasaran dan dibuat khusus untuk True Wireless System (TWS).Dibuat dengan bahan silikon ekstra lembut, bahkan lebih lembut dari eartips lain yang dijual di pasaran sehingga dapat menawarkan sensasi kenyamanan terbaik pada saat pemakaian.Silikon ini juga lebih tipis 0,1mm dibandingkan seri Type E standar sehingga dapat mengurangi secara signifikan ear fatigue atau perasaan benda asing yang masuk ke dalam telinga sehingga cocok untuk pemakaian lama tanpa masalah.Tersedia dalam lima ukuran yaitu SS / S / M / L / LL, pengguna dapat memilih ukuran yang sesuai dengan ukuran yang paling nyaman di telinga. Selain itu, tersedia juga dua pilihan warna yaitu hitam dan bening (clear).Rating:BASS(LOW):		★★★★VOCAL(MID): 	★★★★TREBLE(HIGH): 	★★★★DETAIL: 			★★★★SOUNDSTAGE: 	★★★★FITTING: 		★★★★COMFORT: 		★★★★★",Audion Store,https://www.tokopedia.com/audionstore/final-type-e-for-true-wireless-eartips-tws-premium-ultra-soft-silicone-black-1-pair-l-26f36?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Jakarta Barat
Shure Aonic215 White Sound Isolating Earphone - SE215DYWH+UNI-A,5,Rp1.650.000,6,15,"SE215 SPECIAL EDITIONSound Isolating EarphonesSE215 Sound Isolating Earphones provide award-winning sound in a secure, over–the-ear design for long-lasting comfort and immersive audio.PRODUCT DETAILSALSO IN THE BOX1 - 3.5 mm grey cable (46"")1 - Soft-Zip Case1 - Black foam sleeves (S/ M/ L)1 - Soft flex sleeves (S/ M/ L)Customer SupportService & RepairDetailed policy information regarding customer service numbers, service modifications, and replacement parts.ResourcesShure Tech PortalComplete product documentation, technical support materials, software and firmware, and other tools and resources for all Shure products, in one place.",Shure Official Store,https://www.tokopedia.com/shureofficials/shure-aonic215-white-sound-isolating-earphone-se215dywh-uni-a-60507?extParam=ivf%3Dfalse%26keyword%3Dtws&src=topads,Kota Tangerang
Headset Bluetooth Airdots Pro 3 LED TWS Wireless pro 3 LED,5,Rp225.000,1,5,"SKY MUSIC datang dengan product terbaruHeadset Bluetooth Airdots Pro 3 LED TWS Wireless AirdotsSpesifikasi :Earbuds:Wireless Range:10m(in an obstacle-free environment)Battery Capacity:30mAh(per earbud)Input:5V==100mABattery Type:Lithium PolymerWireless connectivity: Bluetooth 5.0Bluetooth Profiles: HFP/A2DP/ HSP/AVRCPCharging Case:Input:5V==500mAOutput:5V==150mACharging Time:Approx.2hBattery Capacity:200mAhBattery Type:Lithium PolymerNet Weight of a single earphone :about 5.0gNet Weight of the charging box :about 35gKualitas Original OEMTotal Net Weight of the box:95gOfficial Package includingx2 Earbudsx1 Battery Casex1 User MenuReady : White, Black, PinkTerimakasih & Selamat Berbelanja..!",SKY Music,https://www.tokopedia.com/skym-2/headset-bluetooth-airdots-pro-3-led-tws-wireless-pro-3-led?extParam=ivf%3Dfalse%26keyword%3Dtws&src=topads,Jakarta Barat
Shure Earphone SE846BACL+UNI-A CLEAR,5,Rp13.200.000,1,1,Sensitivity (1 kHz) (db SPL/mW) : 114Impedance (Ω) : 9Cable Length (cm) : 162Sound Isolation (dB) : up to 37 dBMicroDriver : Quad Balanced ArmatureCable Type : Detachable (MMCX)Colors : ClearSound Signature : Extended high-end clarity + unparalleled low-end performance. Includes changeable nozzle inserts for customizable sound signaturesConnection Type : 3.5mmRequired Amplifier (Included) n/a,Shure Official Store,https://www.tokopedia.com/shureofficials/shure-earphone-se846bacl-uni-a-clear?extParam=ivf%3Dfalse%26keyword%3Dtws&src=topads,Kota Tangerang
Headset Earphone Xiaomi Mi In-Ear Headphones Type-C Piston Original - Hitam,4.4,Rp135.000,7,10,Headset Handfree Earphone Xiaomi Mi In-Ear Headphones Type-C Piston Original100% Original Garansi Uang Kembali Apabila Produk tidak Sesuai / Tidak OriginalTerima kasih Bintang Terang accHappy Shopping ^__^,BINTANG TERANG ACCESSORIES,https://www.tokopedia.com/bintangterangacc/headset-earphone-xiaomi-mi-in-ear-headphones-type-c-piston-original-hitam?extParam=ivf%3Dfalse%26keyword%3Dtws&src=topads,Jakarta Selatan
Shure Earphone SE31BAWUNI-A WHITE (AONIC 3),5,Rp2.950.000,3,9,"AONIC 3 Sound Isolating Earphones  Engineered from decades of experience supporting music legends, the AONIC 3 Sound Isolating Earphones feature striking full-range sound in the smallest earphone design from Shure. Experience comfort and immersive audio wherever you go while hearing music the way it was meant to be heard.  -Striking full-range sound from a single, vented balanced armature driver. Hear music the way it was meant to be heard.  -Sound Isolating technology blocks up to 37 dB of noise to eliminate distractions. Enjoy the most immersive listening experience with a design that keeps earphones in and noise out during exercise or travel.  -Easily convert to true wireless with the separately available Secure Fit Wireless Adapter, or connect to other MMCX cable accessories for further customization. Stay connected to any device, no matter where you are.  -Compatible with Apple  amp; Android devices with a 3.5 mm connection.  -Includes a two-year warranty AONIC 3 Detachable Sound Isolating Earphones, 3.5mm communication cable, fit kit with a variety of sleeves for the perfect fit, 1/4“ adapter, and a carrying case.  -Sleek, low-profile shape designed for long-wearing comfort from the smallest earphone in the AONIC line.  -Detachable 3.5 mm communication cable allows for direct connection to laptops, in-flight entertainment systems and other mobile devices. Secure, over-the-ear design with wireform fit ensures earphones stay in place and cables remain out of the way.  -Enjoy clear calls and controls with integrated remote + mic. Seamless control for phone calls and easily accessible operation of voice commands, volume and music playback.  -Durable build quality engineered for professional wear and tear to ensure a lifetime of use. See what we’re made of.  -Available in two color options (black or white).  Isi dalam Box : -1 - 1 pair -AONIC 3 Detachable Sound Isolating Earphones -1 - Universal 3.5 mm Earphone Communication Cable -1 - 1/4 #34; adapter -1 - Soft Flex Slee",Shure Official Store,https://www.tokopedia.com/shureofficials/shure-earphone-se31bawuni-a-white-aonic-3?extParam=ivf%3Dfalse%26keyword%3Dtws&src=topads,Kota Tangerang
